sentence,word,prediction,score,difference_rate
"I suggested that, given our insistence that the Commission is more open, there is a very simple way in which we can be in the vanguard of actually demonstrating transparency on this issue, and that is by attaching the declaration of Members' interests to each Member's particular entry on Parliament's website.",insistence,0.3482132852077484,0.3833333333333333,9.161751684935188
Services represent 75% or thereabouts (there is some debate/disputes over the exact numbers) of the EU's GDP compared to only about 2% for agriculture.,thereabouts,0.3333939015865326,0.3666666666666667,9.07439047640021
"On the one hand, the need to strengthen administrative capacity in the implementation phase of the new cohesion policy, through the setting up of a network of accredited trainers in order to implement all training measures and, in particular, to implement them at all levels, especially at local level, where I believe most work needs to be done.",cohesion,0.3237001597881317,0.296875,9.035843297054894
"The report focuses on the ECB's continued response to the crisis, its exit strategy proposals, the increasing imbalances within the eurozone, the reform of the EU's financial architecture and, finally, issues related to the governance and accountability of this institution.",accountability,0.3584369719028473,0.32894736842105265,8.964839458465569
"I am sure, Mrs Lulling, that this detail had not escaped the Members of this House, but I gave the floor to our rapporteur because she did not have the opportunity to speak during the debates.",Lulling,0.37943679094314575,0.4166666666666666,8.935170173644998
"The key proposal, and the one that has created a degree of controversy, is to have 25 Members of Parliament for a pan-European constituency, elected from transnational lists drawn up by the European political parties.",constituency,0.3870362341403961,0.425,8.932650790495028
'including the gender dimension in order to empower women and defend their rights;',dimension,0.362856924533844,0.33333333333333337,8.857077360153186
"We have had many of these vehicles followed through our own Member States of the European Union where the rules have not been complied with, the lorries have not stopped at the right times, the vehicles have not been of the right type and they have not had proper air conditioning or proper water, and these things cannot be allowed to go on.",lorries,0.35609108209609985,0.390625,8.840682983398438
"In 2002, a protocol annexed to the Treaty of Nice created the Research Fund for Coal and Steel, a smart financial design using the interest accrued from the assets made available at the expiry of the European Coal and Steel Treaty.",expiry,0.3619823753833771,0.3970588235294118,8.8340684219643
"There are three big issues where the Commission, the Presidency and most Member States still have to find a consensus in the final sprint to get reform finalised this month.",reform,0.3423987030982971,0.375,8.693679173787434
The applause with which we welcomed the new Member States (Bulgaria and Romania) yesterday and the warm tribute paid to Mr Borrell are signs of trust and continuity.,continuity,0.3282516300678253,0.359375,8.660415981126867
Oral questions and written declarations (submission): see Minutes,submission,0.3358160555362701,0.36764705882352944,8.658032894134543
"Mr President, the Committee on External Economic Relations recommends that urgency be approved.",External,0.35153332352638245,0.32352941176470584,8.655754544518224
Without them it would have been impossible to get ourselves to this state of preparedness.,preparedness,0.3619392216205597,0.33333333333333337,8.581766486167895
Let me first make a point on the European perspective of the Western Balkans.,Balkans,0.3437917530536652,0.31666666666666665,8.56581675378902
"The invasion of Hungary by the Warsaw Pact troops, under Soviet command, annihilated one of the most courageous and ambitious attempts to break the totalitarian system.",Hungary,0.363134890794754,0.3970588235294118,8.543805281321228
"Albania and Bosnia have to catch up with Macedonia, Montenegro and Serbia.",Albania,0.3658878803253174,0.4,8.52802991867066
"Then you put your whole heart into serving the Olympic movement, and now, as a statesman, you represent your country, and the European Union too, both outside the Union and in Europe.",statesman,0.34860390424728394,0.3214285714285714,8.454547988043903
Exemption from valued added tax and excise duty of goods imported by persons travelling from third countries (vote),excise,0.3290640413761139,0.359375,8.434353704037873
"In cases of immediate expulsion, the urgency must be duly justified.",expulsion,0.3432377874851227,0.31666666666666665,8.390880258459799
"The next item is the oral question to the Commission by Mr Parish, on behalf of the Committee on Agriculture and Rural Development, on the Mediterranean diet, a diet which, incidentally, the President of this plenary sitting adheres to in a reasonably strict manner with more than acceptable results.",adheres,0.3762538731098175,0.3472222222222222,8.361115455627445
"With regard to the tabling of the so-called Antiterrorist Agreement in Spain, the presidency of this Parliament stated that this was signed by various associations and unions, and the Church was mentioned.",tabling,0.3437550961971283,0.375,8.331974347432453
"As the first President of the Federal Republic of Germany, Theodor Heuss, so aptly put it in 1956 - and please note that he was a Liberal - Europe is built on three hills: Golgotha, the Acropolis in Athens and the Capitol in Rome.",Golgotha,0.4179368317127228,0.4558823529411765,8.32353368882211
"(PL) Madam President, I would like today to comment on the serious accusation which was made in this Chamber against Members of the European Parliament, and on the slander of the European Parliament uttered by Mr Martin when he said that some MEPs do not vote themselves, but send proxies, who vote using the MEPs' voting cards.",proxies,0.3712893426418304,0.4047619047619048,8.26969181790074
"This referendum's success is, above all, a Sudanese achievement but it also reflects the support of the African Union and the AU High-Level Implementation Panel led by President Mbeki, who helped the parties to move forward, as well as the sustained diplomatic attention it received from the international community, including the UN, the US and, of course, the European Union.",referendum,0.34284761548042303,0.31666666666666665,8.267668046449382
